Date,Platform,Daily_Active_Users,New_Registrations,Session_Duration_(minutes),In_game_Purchases_($),Social_Media_Mentions,Stream_Viewership,Revenue_($),Top _genre,Influencer_Endorsements
06-02-2015,VR,14330,1433,37.59006713,37580.55465,4423,53129.82391,143069.6599,Action,0
07-02-2015,Console,53572,5357,87.29104524,51122.94057,5134,80029.61912,46294.78893,FPS,1
08-02-2015,VR,96995,9699,69.88339049,90049.23876,9698,59871.50513,113404.1854,Simulation,1
09-02-2015,Console,107785,10778,65.68870868,27801.23461,3238,87434.30737,87910.21724,RPG,0
10-02-2015,Console,138886,13888,39.63412172,62029.03339,2717,90330.37625,79914.30611,Action,1
11-02-2015,VR,158488,15848,93.31246733,80844.96658,1182,85966.11143,59587.73481,Simulation,1
12-02-2015,PC,130921,13092,78.77417817,34536.22492,4446,68716.13671,18645.76593,FPS,1
13-02-2015,Console,67803,6780,52.02923978,86755.90006,4083,68166.29343,55625.13016,Action,1
14-02-2015,VR,81952,8195,89.75015274,16749.686,7631,67398.29057,20282.52479,FPS,0
15-02-2015,PC,193378,19337,23.57408316,92981.70278,1339,20908.21754,32472.61742,Adventure,1
16-02-2015,VR,90983,9098,29.77504063,80502.76394,2734,21382.94437,17448.79354,Simulation,1
17-02-2015,VR,153463,15346,57.12534965,11988.49617,3639,75758.70605,136258.3631,Simulation,1
18-02-2015,Console,31610,3161,59.16498122,19726.20168,1882,30033.9266,67023.4807,Adventure,1
19-02-2015,VR,123430,12343,33.105316,67409.06223,2460,21603.46775,104886.6503,RPG,1
20-02-2015,PC,137258,13725,44.98983915,84191.50213,9414,63416.52532,106764.7171,RPG,0
21-02-2015,VR,126566,12656,91.74028705,37750.18566,1941,67644.15689,72568.70929,FPS,0
22-02-2015,PC,29285,2928,99.10289167,69569.2928,7229,51018.29678,70213.89802,RPG,1
23-02-2015,PC,124723,12472,69.82608858,81105.25611,1203,97157.90751,112950.7301,Adventure,0
24-02-2015,VR,102028,10202,48.89614032,70328.89622,2229,93153.54382,119188.7612,Simulation,1
25-02-2015,Mobile,84555,8455,83.81750946,84211.83516,5651,56732.151,104609.2141,Action,0
26-02-2015,VR,115074,11507,83.55453103,38754.01977,2525,87666.77796,142306.7811,RPG,0
27-02-2015,Mobile,79439,7943,64.7047459,64076.27522,2327,65698.9039,16054.01232,RPG,0
28-02-2015,Mobile,198252,19825,74.4083887,16596.84453,5241,68250.26448,18575.24344,FPS,1
01-03-2015,PC,148625,14862,44.66321985,53001.41074,8863,27776.17141,20431.21816,RPG,0
02-03-2015,PC,192564,19256,26.96023018,78358.1939,3402,61795.82812,138300.4224,RPG,0
03-03-2015,PC,34894,3489,42.70438265,94747.97245,9225,22060.47517,57127.97817,RPG,1
04-03-2015,Mobile,163294,16329,61.3633531,88304.89416,6466,93860.33272,44071.41208,FPS,1
05-03-2015,Console,181220,18122,68.88499578,43836.48856,6395,98695.11816,63507.02996,Action,1
06-03-2015,PC,66796,6679,96.94123397,93962.91154,3030,36937.05979,101695.4736,Action,0
07-03-2015,VR,36986,3698,81.80242706,97992.35435,8670,95048.34947,50521.16694,RPG,1
08-03-2015,PC,148320,14832,52.63100191,93986.80948,1812,66561.58447,63777.98986,RPG,0
09-03-2015,Console,54243,5424,47.82649143,58095.00997,4264,64069.03657,62830.42987,FPS,0
10-03-2015,Mobile,183770,18377,47.91174409,36267.55334,4139,92535.10922,101708.6107,Simulation,1
11-03-2015,VR,86638,8663,59.62823412,51832.83879,5099,34836.51457,23602.31223,Action,0
12-03-2015,PC,93305,9330,74.56227703,71456.88929,2780,79328.22796,134478.2831,RPG,0
13-03-2015,VR,49399,4939,22.08700655,44373.39528,1748,65466.81628,59565.45389,FPS,0
14-03-2015,VR,166087,16608,82.30260378,96740.36767,3828,23825.70292,37083.62669,Adventure,0
15-03-2015,PC,21533,2153,23.28482011,63013.04453,6328,75520.73118,95996.85465,FPS,0
16-03-2015,VR,189934,18993,83.89689236,93164.74966,2680,56865.59729,8295.482287,Action,1
17-03-2015,VR,53776,5377,54.34524438,99600.10716,3630,90331.54673,98623.70573,Adventure,1
18-03-2015,PC,58797,5879,52.05429635,96811.39243,2063,59337.27199,58273.389,Simulation,0
19-03-2015,Console,37174,3717,87.23904839,22820.17532,3416,67691.79202,103799.6257,RPG,0
20-03-2015,PC,174031,17403,54.25457637,33979.93265,2315,84012.81168,42397.92885,Action,0
21-03-2015,PC,154380,15438,48.20935549,15794.79203,3792,86908.5068,73893.8225,RPG,0
22-03-2015,VR,176114,17611,77.5448365,64510.76692,3701,42805.52856,102634.4664,Simulation,0
23-03-2015,Console,177173,17717,36.90690017,51147.72459,8648,33868.02606,44544.98776,RPG,0
24-03-2015,Mobile,131091,13109,44.53653294,64467.70584,7705,77711.00996,30060.86358,Action,0
25-03-2015,VR,70248,7024,30.55290653,95394.21492,1583,38029.91237,112949.5562,Action,1
26-03-2015,Mobile,164929,16492,94.61799545,47349.73347,8002,27825.08276,65607.00426,Action,0
27-03-2015,Mobile,144868,14486,25.67985984,83776.67858,6216,53457.61674,23425.80326,Action,1
28-03-2015,Console,75075,7507,81.21219537,92882.81841,5075,62851.15975,36810.78335,RPG,1
29-03-2015,Mobile,104761,10476,20.45919064,25910.64326,8202,42909.39641,139319.3795,RPG,0
30-03-2015,PC,71578,7157,34.18113832,34178.1569,3701,28225.56356,130406.5239,Simulation,0
31-03-2015,Console,107248,10724,24.73332295,51557.14954,3862,72310.01119,142861.7298,Adventure,0
01-04-2015,VR,113145,11314,27.60316924,56634.57369,5486,33990.29547,60662.09871,Simulation,1
02-04-2015,Mobile,42192,4219,85.63884787,93676.08228,2249,70016.99588,102407.6777,Adventure,0
03-04-2015,Mobile,15583,1558,65.06026111,38643.77763,1312,71016.23302,108998.3209,Adventure,1
04-04-2015,PC,193541,19354,49.50362619,83783.41779,1687,38443.68623,142462.3243,Adventure,1
05-04-2015,Mobile,123833,12383,73.22968998,79456.42651,7750,69391.805,141932.5123,Simulation,1
06-04-2015,PC,137619,13761,30.89487329,62626.42997,2922,98550.58724,63647.00259,FPS,1
07-04-2015,VR,90667,9066,63.71849558,26480.59572,9843,64578.08635,77950.43565,Adventure,1
08-04-2015,VR,126478,12647,66.56194751,87039.33899,2245,93661.09978,116635.8247,FPS,1
09-04-2015,VR,65488,6548,22.98358997,30287.89418,7304,41718.30064,145325.6158,Adventure,1
10-04-2015,Mobile,80222,8022,99.76876584,89150.75725,4267,90381.73532,13491.39389,Action,0
11-04-2015,Mobile,167552,16755,89.31286874,90776.84016,7497,35363.11881,82081.73509,RPG,0
12-04-2015,PC,46121,4612,72.14548065,52583.41926,7671,89831.96733,129124.8584,Adventure,0
13-04-2015,VR,138421,13842,72.44424134,80229.89795,4034,58019.91017,108502.6367,FPS,0
14-04-2015,VR,154577,15457,78.77738448,24122.34613,9755,66359.94379,77462.38631,FPS,1
15-04-2015,VR,148651,14865,28.66986406,48737.05752,2625,44726.00587,15617.36955,RPG,0
16-04-2015,VR,100023,10002,52.81706789,92358.72527,1132,38775.81531,140544.8508,FPS,1
17-04-2015,Console,127792,12779,67.84859843,98716.13053,3399,60077.30072,50061.62743,Adventure,0
18-04-2015,PC,176689,17668,27.79130118,14813.60646,3740,68910.06585,139036.0895,Simulation,1
19-04-2015,Mobile,98236,9823,60.31455436,93913.72869,7170,90045.38234,78005.64885,FPS,0
20-04-2015,VR,32558,3255,65.47660669,59539.35273,9794,39193.60651,39272.06545,Simulation,0
21-04-2015,PC,42483,4248,60.89494987,56029.78588,3285,48728.73345,18612.30474,RPG,0
22-04-2015,PC,124486,12448,46.25517711,52052.65436,8518,39368.11344,65830.01962,Simulation,1
23-04-2015,VR,120750,12075,56.13835091,46338.1117,1437,54956.24905,55946.94515,Simulation,1
24-04-2015,VR,113925,11392,28.92454492,62100.90278,9896,74057.53124,59101.97156,FPS,0
25-04-2015,Mobile,81912,8191,56.18677625,64773.84615,8386,93689.72448,133051.1245,RPG,0
26-04-2015,Console,189520,18952,99.48091773,10778.21233,1268,20631.86549,133485.7612,Simulation,1
27-04-2015,Mobile,13047,1304,84.63200763,18474.95431,3739,47513.29537,26426.28889,Simulation,0
28-04-2015,VR,18410,1841,53.44141471,45635.43985,9967,39686.02868,139594.1123,RPG,0
29-04-2015,Console,54002,5400,93.32453178,56539.22305,5035,61382.64668,32157.66728,RPG,1
30-04-2015,VR,179568,17956,50.76623904,80755.01663,3695,36078.02734,130837.1051,RPG,1
01-05-2015,Mobile,113769,11376,89.67352289,15888.28995,5670,31604.38771,148128.1662,Simulation,1
02-05-2015,PC,121144,12114,69.00150415,59163.25277,6054,51142.55031,119567.5936,FPS,1
03-05-2015,VR,171959,17195,27.57360199,40734.0552,3699,32372.74126,16746.47737,Action,0
04-05-2015,PC,79258,7925,61.06417923,92167.18231,8925,40476.4907,19470.92051,Action,0
05-05-2015,Mobile,60715,6071,98.41050435,88230.58822,1769,32689.12645,8049.912879,Adventure,1
06-05-2015,Mobile,63621,6362,73.29014075,33373.54775,8335,48700.88032,144433.3921,RPG,1
07-05-2015,Console,155906,15590,86.97600641,24627.44543,5184,74883.74006,61508.54055,FPS,0
08-05-2015,VR,106714,10671,59.98886295,34889.21794,8730,43519.56983,83081.52938,Simulation,1
09-05-2015,Console,34359,3435,97.5143584,64776.13045,4534,85147.1143,72663.64316,RPG,0
10-05-2015,Console,88862,8886,74.68151029,36450.1404,5867,84772.09982,6812.015643,Action,1
11-05-2015,Mobile,53624,5362,33.2166046,45183.96827,4140,99540.52351,31970.71449,RPG,1
12-05-2015,VR,49894,4989,89.14535431,71072.42643,9526,98384.9281,106678.1312,Adventure,0
13-05-2015,PC,122844,12284,34.41994899,70396.24709,9661,99514.43208,115685.2907,Adventure,0
14-05-2015,Console,73756,7375,74.51049925,75900.85394,4413,96212.85432,14758.34306,RPG,1
15-05-2015,PC,78833,7883,96.98505189,29824.24612,6534,38958.1943,117273.6748,Action,1
16-05-2015,Console,25598,2559,76.91239543,74080.69469,4404,33076.25754,56369.70123,Action,1
17-05-2015,PC,122856,12285,53.47355812,57159.93572,4068,32109.92147,149024.973,FPS,0
18-05-2015,PC,85194,8519,72.75372021,63178.30374,7701,60549.35402,78526.57389,Action,1
19-05-2015,VR,147441,14744,40.09452366,19939.45686,5094,83329.78521,39998.59859,RPG,0
20-05-2015,PC,169990,16999,77.9748555,94733.82095,4386,48397.05179,90189.88874,RPG,1
21-05-2015,Console,170266,17026,38.43624556,57487.11736,8742,50022.70845,110776.5119,Adventure,1
22-05-2015,PC,38975,3897,43.77818017,91121.72393,3099,74658.11963,80417.40233,Simulation,0
23-05-2015,PC,120558,12055,79.90019907,63700.72557,5524,39051.34839,28191.78099,Action,0
24-05-2015,Console,27881,2788,90.22328844,96265.05878,5516,99203.19884,18952.5718,Action,1
25-05-2015,PC,96377,9637,74.53848622,42069.44762,7050,70321.24485,141956.9205,Adventure,0
26-05-2015,Console,198977,19897,67.15261678,79288.91769,9198,70686.42285,83079.60372,Adventure,1
27-05-2015,Mobile,80531,8053,92.7833544,99430.26645,7779,23671.65086,38809.49195,Action,1
28-05-2015,PC,60260,6026,55.86247529,19921.25637,7839,48684.37994,131934.1921,FPS,1
29-05-2015,VR,89486,8948,43.01135311,33290.61722,2997,65701.35016,148500.8112,FPS,1
30-05-2015,Console,108753,10875,29.57469975,72404.61316,9719,24014.75013,73800.01011,RPG,0
31-05-2015,PC,100485,10048,56.9413208,69020.78536,2704,30282.86467,129042.5207,Adventure,0
01-06-2015,Console,191094,19109,29.17331575,41001.02358,9417,46027.80592,143104.3359,Adventure,0
02-06-2015,VR,139171,13917,91.19982775,44696.78174,2836,20673.72299,38085.83169,Simulation,1
03-06-2015,Mobile,152010,15201,70.65947183,25029.1348,7297,65217.44363,10868.39117,RPG,1
04-06-2015,Console,195185,19518,92.13652861,82739.49495,9439,97438.27985,147106.7711,FPS,0
05-06-2015,VR,113738,11373,71.534046,73841.21901,1230,36304.56552,48325.35393,FPS,0
06-06-2015,VR,195925,19592,90.31896333,62120.98911,7472,51446.28753,23585.3885,Adventure,0
07-06-2015,PC,105147,10514,40.58611344,63806.11056,1490,64222.29765,83883.79352,Adventure,1
08-06-2015,VR,193798,19379,99.39369842,82733.20749,3905,67668.73985,121944.0732,Simulation,1
09-06-2015,PC,16110,1611,49.75893305,35201.23768,7059,63662.23116,13986.6342,FPS,0
10-06-2015,VR,192393,19239,69.31496239,29881.50143,5664,48115.854,26764.40535,Action,1
11-06-2015,VR,130778,13077,70.79082769,94021.20431,9479,24768.70491,105435.8203,FPS,1
12-06-2015,VR,45396,4539,90.33490811,37188.14271,8104,29886.70382,36021.88751,FPS,0
13-06-2015,Console,54255,5425,66.17534392,71851.80926,8948,69769.73322,63952.24461,Simulation,1
14-06-2015,Console,10738,1073,58.51429316,47184.41246,7611,25588.17499,68235.36983,FPS,0
15-06-2015,VR,12073,1207,30.35387553,74948.80248,2249,69134.74033,91737.998,Adventure,1
16-06-2015,Console,98500,9850,76.89780301,99516.23191,3400,60748.92953,57206.04983,Action,1
17-06-2015,VR,191571,19157,22.49361225,45455.42188,3795,28658.03094,44214.97825,FPS,0
18-06-2015,Console,16316,1631,67.63813881,20854.10026,2486,82786.0048,40068.49832,RPG,1
19-06-2015,VR,59741,5974,60.25001137,26846.96825,1795,38478.27595,73996.78528,Action,0
20-06-2015,PC,137570,13757,32.69918469,83409.06599,7795,46950.48105,29209.69689,Adventure,0
21-06-2015,PC,109390,10939,60.73230744,55951.74751,7078,60457.61202,22383.26007,RPG,0
22-06-2015,VR,165177,16517,52.70702499,28740.95441,9863,40408.44614,54703.19982,Adventure,0
23-06-2015,Console,151371,15137,58.07429596,10417.21466,1046,67264.48912,101174.9719,FPS,1
24-06-2015,Mobile,110503,11050,39.96115788,13290.57929,6874,58457.65589,16356.94895,Action,1
25-06-2015,PC,26560,2656,52.85554343,10143.10574,5399,60487.14351,85646.73265,RPG,0
26-06-2015,Mobile,101967,10196,88.31058815,75617.88402,3851,61746.72124,5979.916261,Action,1
27-06-2015,Console,115643,11564,32.55657915,33860.81996,3099,20128.18999,49193.98866,Adventure,0
28-06-2015,VR,20018,2001,60.4179995,90216.29716,8097,98572.60452,133239.7488,RPG,0
29-06-2015,VR,31462,3146,45.34757746,15529.31454,8204,74997.45762,50029.92143,Simulation,0
30-06-2015,PC,139876,13987,23.0729998,92636.82807,5007,92652.62869,46982.6371,RPG,0
01-07-2015,Mobile,159775,15977,35.98095898,37435.07713,7166,81946.8231,93487.98688,Simulation,0
02-07-2015,Console,153201,15320,60.50729263,35153.43941,2197,32912.8009,20759.24163,Action,1
03-07-2015,VR,157108,15710,25.17745943,85365.37675,3242,20211.08556,89224.84313,FPS,1
04-07-2015,Console,195276,19527,81.66082198,83361.55755,9315,64323.88893,136523.988,Simulation,0
05-07-2015,VR,72964,7296,88.90747944,43035.06399,9124,54931.13077,89535.38177,Simulation,1
06-07-2015,PC,151124,15112,85.46994427,39117.12727,3225,42946.05689,77052.38919,Adventure,1
07-07-2015,PC,105346,10534,52.29041095,55407.13723,6490,32224.63115,49782.81459,RPG,1
08-07-2015,PC,81705,8170,55.57707106,51509.14942,5197,74739.28954,92005.51105,Simulation,1
09-07-2015,VR,165304,16530,73.94655258,26050.53732,7051,70876.85113,40231.46536,FPS,1
10-07-2015,Console,110551,11055,60.25068881,83964.02822,5144,58598.60537,87193.02237,RPG,1
11-07-2015,Console,47964,4796,29.33283169,29361.6975,1319,75366.52986,13007.39696,Action,0
12-07-2015,Mobile,113667,11366,41.24767304,11440.13193,3512,22135.69969,115033.7411,Simulation,0
13-07-2015,VR,117100,11710,41.97034429,56109.03618,7798,67644.23857,149307.9864,RPG,0
14-07-2015,Console,75686,7568,37.52779619,40449.61135,9561,54247.23857,141030.6528,FPS,1
15-07-2015,PC,26785,2678,46.96075522,94040.89681,3319,41527.75089,7906.821921,Simulation,0
16-07-2015,Mobile,180568,18056,40.50685819,30267.47608,3023,31549.96399,138435.5336,Adventure,1
17-07-2015,PC,158639,15863,53.96835823,94639.10106,8723,47503.29296,102248.771,RPG,0
18-07-2015,Console,86550,8655,88.63731717,76854.06935,3567,72288.56364,122425.0723,Simulation,1
19-07-2015,Console,53652,5365,66.00066718,21548.28784,1243,25033.82066,134511.1947,FPS,0
20-07-2015,VR,148499,14849,87.40443502,30714.69198,4183,24672.34165,76627.11269,Action,0
21-07-2015,PC,36354,3635,66.17291761,17769.96401,8298,67695.70003,131967.2998,Simulation,1
22-07-2015,PC,67003,6700,46.15277837,41483.26276,9328,81547.86929,16018.07503,Simulation,0
23-07-2015,VR,171972,17197,94.32868821,31636.41203,9977,38798.72942,75350.66889,Adventure,1
24-07-2015,Console,56526,5652,80.6562458,73300.40426,5656,74374.54382,120378.5084,RPG,0
25-07-2015,Console,71929,7192,92.98851424,18554.25284,7940,24799.68273,99323.40899,FPS,1
26-07-2015,Mobile,185541,18554,31.14869216,37066.88743,6738,38754.35548,142593.5952,FPS,0
27-07-2015,Mobile,169468,16946,58.56288119,76545.82221,5832,27301.68321,83551.68213,RPG,1
28-07-2015,PC,132948,13294,41.20020632,22569.98866,4903,96697.0837,111252.5111,Action,1
29-07-2015,PC,98687,9868,79.69816092,68968.36472,6550,80180.81898,125161.924,RPG,1
30-07-2015,VR,15479,1547,41.38870153,79632.16776,9606,63243.32901,102709.9306,Simulation,0
31-07-2015,VR,197578,19757,89.08030931,76775.28085,6551,50688.58203,62968.60285,Adventure,1
01-08-2015,Console,172903,17290,82.28538862,22423.00826,3992,51724.18569,63643.54171,Action,0
02-08-2015,Console,69152,6915,62.62700259,52006.74331,1006,29515.65726,149993.898,FPS,0
03-08-2015,Console,151209,15120,93.14991134,76579.16606,3383,94019.86206,76486.07552,Simulation,1
04-08-2015,VR,52628,5262,95.95576114,66253.1273,4559,78125.10983,114516.6487,Adventure,1
05-08-2015,Console,12111,1211,76.85502236,73282.86383,2731,83617.54749,97537.05582,Action,1
06-08-2015,Mobile,62443,6244,65.83852809,99065.59928,8741,22174.58175,23806.44755,Action,1
07-08-2015,Console,71244,7124,83.82702958,54654.6229,6649,78937.0834,51355.27847,Simulation,0
08-08-2015,PC,139262,13926,40.41152057,19486.99275,1980,44364.80755,94992.47903,FPS,1
09-08-2015,PC,136990,13699,81.96567547,61970.14158,6751,33360.49662,133365.6895,Action,0
10-08-2015,Mobile,114043,11404,99.44705218,74503.57464,3287,36780.97067,136259.2074,Simulation,0
11-08-2015,VR,87407,8740,96.0008284,65750.20363,3702,28060.95347,133485.3455,FPS,0
12-08-2015,PC,85540,8554,64.32764413,44441.02645,7013,95543.26338,133079.3186,FPS,1
13-08-2015,PC,14579,1457,28.45791291,47257.55468,6672,58759.42391,134970.6782,FPS,1
14-08-2015,VR,59980,5998,58.49464072,95005.05424,6152,80156.70375,69424.03318,FPS,1
15-08-2015,VR,45557,4555,37.96830132,41128.33282,1878,42443.96945,11633.28688,Action,1
16-08-2015,Mobile,19039,1903,50.21211505,90478.99345,2697,40008.12432,48861.47354,RPG,1
17-08-2015,PC,168521,16852,61.00352107,47969.33297,4070,98878.40003,62268.29094,Simulation,0
18-08-2015,Console,106452,10645,68.29129525,45135.12427,2325,99555.75207,19330.45695,Action,1
19-08-2015,PC,14939,1493,60.3042352,52898.95378,6131,55745.82338,122925.4061,RPG,1
20-08-2015,Mobile,12267,1226,84.19077407,51316.22654,8805,74018.02684,60218.33653,FPS,1
21-08-2015,VR,178722,17872,22.54935492,60466.6502,6846,59926.13586,136846.0077,Adventure,0
22-08-2015,VR,69874,6987,82.87110696,77407.04532,4807,94489.51482,30221.5734,Simulation,1
23-08-2015,Mobile,144300,14430,84.54892636,50273.88729,8848,66646.9557,61466.68247,Action,0
24-08-2015,VR,111458,11145,59.94736331,39381.15475,8590,64294.29709,69378.76453,Action,0
25-08-2015,VR,12589,1258,99.92208196,39933.50548,2605,97772.75838,30006.7629,Simulation,1
26-08-2015,PC,106545,10654,47.66823939,77692.38902,5262,23517.77876,95004.8957,Action,1
27-08-2015,Console,197544,19754,77.8741812,99879.95838,1775,71210.05751,95304.29581,RPG,0
28-08-2015,Mobile,23993,2399,99.20323745,47205.37224,9316,36678.19983,14987.8172,Simulation,1
29-08-2015,PC,158385,15838,66.46646017,16995.23353,4503,31362.70269,115878.0262,Adventure,1
30-08-2015,Mobile,165332,16533,74.90941229,15940.65724,4045,32800.25555,106504.4969,Action,1
31-08-2015,VR,67006,6700,70.21707075,96514.28242,8902,32404.74738,110763.3519,FPS,0
01-09-2015,Mobile,134381,13438,29.6685698,10968.41892,6304,89923.97866,149792.7952,Simulation,0
02-09-2015,Mobile,61709,6170,90.8365239,71027.16236,6885,82746.76354,107360.4394,FPS,0
03-09-2015,Mobile,160264,16026,36.57128237,31579.26695,3122,82924.76326,72280.63777,Action,0
04-09-2015,PC,136410,13641,81.73121699,74714.08491,7929,74617.83215,110231.578,FPS,0
05-09-2015,VR,15312,1531,38.76960045,69675.64345,2283,32385.96578,47823.81281,RPG,0
06-09-2015,PC,147962,14796,96.63654775,59715.23836,9274,29229.09523,97351.7077,Adventure,0
07-09-2015,VR,175779,17577,93.8326117,53832.3737,9085,34927.44406,143141.6197,RPG,0
08-09-2015,Console,105253,10525,85.81448407,30154.2316,2264,81068.16779,9534.767545,RPG,1
09-09-2015,VR,183560,18356,42.88650448,85369.57925,4616,99717.21926,24848.83839,RPG,1
10-09-2015,Mobile,27873,2787,81.71670541,69025.72827,7427,40687.12505,80558.78896,FPS,0
11-09-2015,PC,15630,1563,86.71966602,22860.52867,6470,59998.834,102267.2261,Action,1
12-09-2015,PC,39527,3952,55.18946385,66887.73745,9743,74266.37263,34405.82577,FPS,1
13-09-2015,VR,43423,4342,84.92268373,83002.03925,8827,21950.04699,93038.50812,Adventure,0
14-09-2015,Console,197806,19780,42.55416836,13829.09216,7520,51164.68713,95155.54959,FPS,0
15-09-2015,Console,134302,13430,62.93607296,17149.82735,3422,46445.87599,7885.090692,RPG,0
16-09-2015,VR,180206,18020,59.48556238,99684.96243,2743,55895.24985,126725.0699,Adventure,0
17-09-2015,VR,117543,11754,68.23971013,41098.71222,5516,59171.08652,109604.3567,Simulation,0
18-09-2015,PC,114593,11459,33.44604664,68883.11221,6608,74791.86588,127073.5097,Action,0
19-09-2015,PC,134273,13427,90.83772552,54369.167,6034,32345.53869,123847.1112,Action,1
20-09-2015,VR,198120,19812,67.79404344,47878.53675,9108,20388.17458,117796.5109,Simulation,1
21-09-2015,Mobile,155384,15538,76.01745908,51924.49159,3219,92026.21615,77760.73469,Simulation,1
22-09-2015,PC,24738,2473,29.12720971,30189.19944,4614,81225.80308,30413.00251,Simulation,0
23-09-2015,PC,147757,14775,44.21463976,31775.67908,6504,55817.4828,23062.95699,Action,0
24-09-2015,PC,13313,1331,25.44203728,87891.49497,4628,77816.86511,8979.712389,FPS,0
25-09-2015,Console,11426,1142,93.29701416,17693.18453,6267,86119.49016,128069.0563,Action,0
26-09-2015,Console,59281,5928,75.77057708,69077.42288,5731,60018.57145,113485.1687,FPS,0
27-09-2015,Console,84271,8427,98.37151318,52058.30901,5267,90308.2904,94595.46328,Action,1
28-09-2015,PC,18916,1891,34.19460041,14956.25366,2966,76984.97681,5342.603554,Adventure,0
29-09-2015,Mobile,20352,2035,64.04870029,87630.25344,5474,98521.1796,125288.9612,Adventure,1
30-09-2015,PC,132145,13214,89.86719042,96664.21235,9489,97027.93765,99568.9452,Simulation,0
01-10-2015,Console,84015,8401,81.36215067,77671.30711,5248,72359.25874,93458.26383,FPS,1
02-10-2015,PC,72398,7239,20.79274298,92583.38236,9368,92254.33347,115444.7133,RPG,0
03-10-2015,PC,55417,5541,90.78574273,72947.98003,6684,66765.96459,45239.53861,Adventure,0
04-10-2015,PC,133496,13349,26.60068648,73656.44711,6787,25259.42796,119100.2203,Adventure,1
05-10-2015,PC,72541,7254,58.75829647,42000.14941,4173,80912.42762,18754.38993,Adventure,1
06-10-2015,Mobile,198482,19848,62.80220044,84306.06603,7278,43293.87693,42018.31326,RPG,0
07-10-2015,VR,146726,14672,45.53957634,56881.7581,1438,82251.13646,64555.41622,Simulation,0
08-10-2015,Mobile,115723,11572,37.03043538,38030.29133,1521,88989.65192,37925.12975,Adventure,1
09-10-2015,PC,192056,19205,89.41691499,20974.12722,5683,83399.12092,136631.7382,Simulation,0
10-10-2015,Mobile,86628,8662,83.29378317,83087.85455,1858,31732.4551,79427.8077,RPG,1
11-10-2015,VR,182676,18267,76.98864896,42449.93484,4526,91068.78246,129843.9684,FPS,1
12-10-2015,Console,56526,5652,60.57886465,50021.62315,5861,55302.5636,52322.38032,RPG,0
13-10-2015,PC,26223,2622,28.4552617,69979.16254,5626,74603.01301,61720.87984,FPS,1
14-10-2015,Console,151416,15141,65.20415785,61482.16831,9739,91885.77064,51287.95871,Adventure,1
15-10-2015,Console,159587,15958,95.19257241,16478.63269,4317,45688.72462,86149.23591,FPS,0
16-10-2015,Console,177621,17762,87.6834688,76674.08814,4654,66888.7731,29953.78496,Adventure,1
17-10-2015,Mobile,160863,16086,99.40529133,35093.80836,6541,30399.05417,67613.31971,Action,1
18-10-2015,PC,56198,5619,36.25982774,48661.65884,3613,30552.20764,25767.37904,RPG,0
19-10-2015,Console,124688,12468,73.96231712,50517.46988,5657,55171.49373,147053.4411,Simulation,1
20-10-2015,VR,64445,6444,66.69360534,44394.3805,9771,67794.35646,135112.2399,FPS,1
21-10-2015,Mobile,14957,1495,34.78763959,77969.07567,3933,86448.0602,76743.65495,Simulation,1
22-10-2015,Mobile,88799,8879,62.31933501,97309.14234,7340,84175.26902,22056.09868,RPG,0
23-10-2015,PC,166417,16641,84.12808305,84523.55498,4081,46280.20984,58172.57249,Simulation,0
24-10-2015,Mobile,61757,6175,71.51710007,92154.58024,4458,56111.01095,6941.515086,Simulation,1
25-10-2015,Mobile,96480,9648,62.69089027,61410.91947,5710,37296.495,108556.1484,Action,0
26-10-2015,PC,130161,13016,98.44692591,40247.53993,3078,30094.05209,145146.8158,FPS,0
27-10-2015,Console,85945,8594,28.90143146,39618.731,7870,69253.58149,140847.0354,Action,0
28-10-2015,Mobile,190327,19032,68.04079893,80460.60398,4609,52233.20735,77633.64201,Adventure,0
29-10-2015,VR,16566,1656,93.11414902,48962.01382,3779,89915.87869,62870.57192,Adventure,0
30-10-2015,PC,186278,18627,92.74222935,20207.15366,3680,98913.18316,48871.25927,FPS,0
31-10-2015,PC,31549,3154,58.41567306,41481.43005,4117,46172.42052,129189.4313,FPS,0
01-11-2015,Console,50909,5090,85.5388138,25491.08792,7746,63306.24584,137051.4175,RPG,0
02-11-2015,PC,122030,12203,29.02363272,18161.53766,8607,86416.52971,116059.3377,FPS,0
03-11-2015,Mobile,61747,6174,36.23081508,48488.35027,7484,81224.04842,144157.2667,FPS,0
04-11-2015,Console,64038,6403,51.30885204,26901.95018,3456,86273.19991,40990.32366,FPS,0
05-11-2015,VR,92938,9293,29.09861706,81041.01149,3240,70479.3633,132859.1498,Simulation,0
06-11-2015,PC,46003,4600,79.74503949,86470.8518,4385,45577.14104,43649.08993,Simulation,0
07-11-2015,PC,120968,12096,57.85331822,21762.82693,8958,33423.11228,49837.1,RPG,1
08-11-2015,VR,193706,19370,75.97679084,17993.61321,3558,53610.66387,57021.54905,FPS,0
09-11-2015,Mobile,16551,1655,38.73581566,73736.49305,5867,35552.97495,119361.4767,FPS,0
10-11-2015,Console,137137,13713,74.95453982,58160.67221,1670,72999.91844,86605.43532,Simulation,1
11-11-2015,PC,126455,12645,28.00169817,85783.70685,5189,91635.82233,127611.2905,FPS,0
12-11-2015,PC,106102,10610,94.51419362,59886.34381,4619,56482.46926,97951.67756,Action,0
13-11-2015,PC,164544,16454,62.82267985,59166.27425,6828,71043.91991,23274.20673,Adventure,0
